customer_id,first_name,last_name,email,city,province,signup_date,loyalty_level
C00306,Veronica,Alvarez,millerfrank@example.com,Edmonton,Alberta,2022-04-27,Bronze
C00307,Kevin,Lara,padillakevin@example.net,Edmonton,Alberta,2024-02-29,Bronze
C00308,Michael,Sullivan,morenodiana@example.net,Toronto,Ontario,2022-02-10,Bronze
C00309,Wesley,Bender,hdavis@example.com,Toronto,Ontario,2022-07-30,Silver
C00310,John,Romero,gcrawford@example.com,Toronto,Ontario,2024-07-19,Silver
C00311,Robert,Garrett,sarahwilliams@example.net,Hamilton,Ontario,2024-01-08,Silver
C00312,Raymond,Roman,joshua13@example.org,Ottawa,Ontario,2025-10-25,Silver
C00313,Richard,Thompson,robert34@example.com,Brampton,Ontario,2026-01-03,Gold
C00314,Jennifer,Hill,qanderson@example.org,Hamilton,Ontario,2024-06-08,Bronze
C00315,Anne,Castillo,rossgerald@example.net,Ottawa,Ontario,2025-11-27,Bronze
C00316,Brianna,Ewing,judy63@example.org,Hamilton,Ontario,2022-09-13,Bronze
C00317,David,Holmes,grantflores@example.com,Toronto,Ontario,2024-10-27,Bronze
C00318,Andre,Le,asmith@example.net,Hamilton,Ontario,2025-02-14,Gold
C00319,Olivia,Castillo,paul14@example.org,Toronto,Ontario,2024-01-31,Bronze
C00320,John,Morris,brobertson@example.com,Ottawa,Ontario,2025-08-15,Bronze
C00321,Jamie,David,richardwright@example.net,Toronto,Ontario,2025-11-13,Silver
C00322,Jesse,Cooper,raymond73@example.org,Mississauga,Ontario,2025-12-30,Bronze
C00323,Sharon,Guzman,harold19@example.net,Calgary,Alberta,2025-06-26,Silver
C00324,Andres,Dunlap,jamieschmidt@example.org,Brampton,Ontario,2021-10-02,Silver
C00325,Daniel,Garcia,longashley@example.com,Vancouver,British Columbia,2022-01-21,Bronze
C00326,Amy,Wilson,christopher96@example.net,Calgary,Alberta,2025-08-21,Bronze
C00327,Derek,Flores,mckenziewilliam@example.com,Edmonton,Alberta,2025-04-27,Bronze
C00328,Taylor,Williams,michelle42@example.net,Edmonton,Alberta,2023-02-08,Bronze
C00329,Cindy,Turner,leslie13@example.org,Calgary,Alberta,2025-10-04,Bronze
C00330,Christina,Jordan,waltondiane@example.com,Calgary,Alberta,2026-02-26,Bronze
C00331,Edward,Martinez,collinsjessica@example.net,Ottawa,Ontario,2022-05-16,Bronze
C00332,Elizabeth,Jackson,woodkimberly@example.com,Vancouver,British Columbia,2023-01-13,Bronze
C00333,Derek,Waters,smithmichael@example.net,Toronto,Ontario,2023-09-16,Bronze
C00334,Kimberly,Moreno,pwalker@example.net,Toronto,Ontario,2021-11-29,Silver
C00335,James,Stewart,kevin10@example.com,Edmonton,Alberta,2023-06-09,Bronze
C00336,Samantha,Hansen,aaron15@example.com,Mississauga,Ontario,2025-02-24,Bronze
C00337,Jeremy,Reed,yweeks@example.org,Ottawa,Ontario,2022-11-26,Bronze
C00338,Denise,Simmons,julie71@example.org,Mississauga,Ontario,2023-04-27,Bronze
C00339,Eric,Jackson,kentvictor@example.org,Mississauga,Ontario,2021-11-24,Bronze
C00340,Larry,Morris,buckleybill@example.com,Hamilton,Ontario,2023-11-27,Bronze
C00341,Paula,Adams,hoodtonya@example.net,Calgary,Alberta,2026-07-08,Bronze
C00342,Christina,Summers,jamesgalvan@example.com,Vancouver,British Columbia,2023-07-16,Bronze
C00343,Frank,Jordan,harrisonbenjamin@example.com,Ottawa,Ontario,2023-10-29,Bronze
C00344,Michelle,Davis,andrewschristian@example.net,Toronto,Ontario,2024-03-22,Silver
C00345,Christopher,French,sanderssharon@example.net,Ottawa,Ontario,2023-01-07,Bronze
C00346,William,Zuniga,ryan81@example.net,Toronto,Ontario,2024-03-25,Bronze
C00347,Matthew,Wright,qburns@example.net,Toronto,Ontario,2021-12-25,Gold
C00348,Gloria,Robinson,monica48@example.net,Edmonton,Alberta,2023-05-12,Bronze
C00349,Carol,Mullen,christineryan@example.com,Vancouver,British Columbia,2023-11-22,Silver
C00350,Brianna,Miranda,miguel85@example.org,Toronto,Ontario,2022-03-17,Silver
C00351,Patrick,Lawson,elaine24@example.org,Ottawa,Ontario,2021-12-13,Bronze
C00352,Jack,Neal,rachelsimpson@example.net,Brampton,Ontario,2026-03-01,Bronze
C00353,Rickey,Vazquez,grantmary@example.com,Calgary,Alberta,2024-03-07,Silver
C00354,Virginia,Larson,murillodeborah@example.org,Mississauga,Ontario,2023-04-05,Bronze
C00355,Teresa,Hudson,kenneth44@example.org,Vancouver,British Columbia,2022-10-22,Gold
C00356,Brooke,Stevens,pittmandarlene@example.com,Toronto,Ontario,2023-07-22,Silver
C00357,Michele,Taylor,reedmitchell@example.org,Toronto,Ontario,2026-05-12,Silver
C00358,Jorge,Holmes,dallen@example.com,Calgary,Alberta,2025-08-22,Bronze
C00359,Sherry,Harris,martinandrew@example.org,Ottawa,Ontario,2023-05-23,Bronze
C00360,Benjamin,Castillo,alexis06@example.com,Brampton,Ontario,2024-11-03,Silver
C00361,Daniel,Jones,brett38@example.net,Edmonton,Alberta,2022-04-16,Bronze
C00362,Erin,Fleming,robertschmidt@example.org,Ottawa,Ontario,2024-03-31,Bronze
C00363,James,Parker,brandon69@example.net,Toronto,Ontario,2023-01-27,Bronze
C00364,Marcus,Coleman,briggsstephen@example.com,Hamilton,Ontario,2025-01-22,Silver
C00365,Lisa,Mclaughlin,johnpadilla@example.net,Calgary,Alberta,2022-10-11,Silver
C00366,Kelly,Davis,chad21@example.com,Ottawa,Ontario,2022-11-05,Silver
C00367,Timothy,Reyes,staceygonzales@example.net,Vancouver,British Columbia,2024-10-30,Bronze
C00368,Anthony,Sanchez,mreyes@example.net,Brampton,Ontario,2023-03-01,Bronze
C00369,Krystal,Fischer,tamigeorge@example.org,Mississauga,Ontario,2023-02-24,Bronze
C00370,Erik,Tucker,englishrobert@example.org,Toronto,Ontario,2022-05-26,Bronze
C00371,Susan,Bailey,junderwood@example.org,Hamilton,Ontario,2024-01-17,Bronze
C00372,Bruce,Ramos,alambert@example.net,Hamilton,Ontario,2022-08-14,Silver
C00373,David,Camacho,johnrivera@example.com,Mississauga,Ontario,2024-07-30,Bronze
C00374,Kerri,Mitchell,marcus59@example.net,Hamilton,Ontario,2021-12-21,Bronze
C00375,Caitlin,Brooks,kramerjames@example.net,Toronto,Ontario,2024-08-08,Bronze
C00376,Sherri,Torres,christinecox@example.com,Brampton,Ontario,2025-11-16,Silver
C00377,Jesse,Camacho,wallacesamantha@example.com,Edmonton,Alberta,2024-07-19,Silver
C00378,Anthony,Miller,helencarlson@example.com,Ottawa,Ontario,2023-01-17,Gold
C00379,Michael,Wiggins,thomas01@example.net,Calgary,Alberta,2022-05-08,Silver
C00380,Joshua,Goodwin,petersonjessica@example.net,Ottawa,Ontario,2022-05-05,Bronze
C00381,Amanda,Sims,lherring@example.com,Brampton,Ontario,2023-01-17,Silver
C00382,Laura,Torres,martinamber@example.net,Brampton,Ontario,2021-08-02,Silver
C00383,Kimberly,Brown,walterskathleen@example.net,Vancouver,British Columbia,2024-02-22,Bronze
C00384,Jared,Vincent,rdavis@example.org,Calgary,Alberta,2023-11-19,Bronze
C00385,Lacey,Walsh,gcallahan@example.org,Mississauga,Ontario,2026-01-19,Bronze
C00386,Robert,Anderson,tinafleming@example.org,Ottawa,Ontario,2021-09-16,Bronze
C00387,Peter,Goodman,sarahcarter@example.com,Calgary,Alberta,2022-03-22,Bronze
C00388,April,Davis,william51@example.net,Ottawa,Ontario,2021-12-27,Bronze
C00389,Carlos,Campbell,reyesrebekah@example.com,Hamilton,Ontario,2024-06-04,Bronze
C00390,Joe,Bailey,cvasquez@example.org,Ottawa,Ontario,2023-08-15,Bronze
C00391,Holly,Lowe,justin27@example.com,Edmonton,Alberta,2025-05-20,Silver
C00392,Ryan,Fisher,ruth90@example.org,Mississauga,Ontario,2021-08-07,Silver
C00393,Marc,Perez,christophershea@example.net,Mississauga,Ontario,2022-05-07,Silver
C00394,Mary,Reese,jennifer36@example.net,Mississauga,Ontario,2024-09-03,Bronze
C00395,Angela,Burke,villarrealpatricia@example.com,Toronto,Ontario,2024-01-18,Gold
C00396,Jennifer,Mcdaniel,margaret01@example.org,Edmonton,Alberta,2022-10-22,Gold
C00397,Marcia,Davis,humphreynicole@example.com,Calgary,Alberta,2025-04-29,Bronze
C00398,Gabriel,Wilson,madison35@example.org,Mississauga,Ontario,2024-06-24,Silver
C00399,Andrea,Joyce,monicayoung@example.org,Vancouver,British Columbia,2021-11-12,Bronze
C00400,Michael,Carter,benjamingarcia@example.com,Edmonton,Alberta,2025-08-20,Silver
C00401,Sean,Garcia,laura05@example.org,Ottawa,Ontario,2024-04-06,Gold
C00402,Bryan,James,nelsonscott@example.net,Hamilton,Ontario,2024-01-12,Silver
C00403,Edward,Sloan,ymedina@example.net,Calgary,Alberta,2023-12-18,Bronze
C00404,Erin,Lewis,john28@example.net,Edmonton,Alberta,2025-02-24,Bronze
C00405,Melinda,Joyce,lauren56@example.com,Ottawa,Ontario,2026-03-17,Silver
C00406,Katie,Romero,rramsey@example.com,Calgary,Alberta,2025-03-06,Bronze
C00407,Vanessa,Cochran,smithkristin@example.com,Vancouver,British Columbia,2024-08-25,Bronze
C00408,Robert,Wilson,christy36@example.org,Ottawa,Ontario,2025-09-29,Bronze
C00409,Brad,Young,josephcampbell@example.net,Ottawa,Ontario,2023-02-14,Silver
C00410,Scott,Myers,jonathanhughes@example.net,Brampton,Ontario,2023-02-02,Silver
C00411,Ashley,Bond,ana02@example.org,Brampton,Ontario,2025-09-20,Silver
C00412,Melanie,Meyer,jason76@example.net,Mississauga,Ontario,2022-04-01,Silver
C00413,Brandon,Cox,chase07@example.com,Ottawa,Ontario,2026-01-03,Bronze
C00414,Manuel,Moody,kennethrodriguez@example.net,Calgary,Alberta,2024-02-17,Bronze
C00415,Victor,Brown,sanchezisaac@example.com,Vancouver,British Columbia,2022-12-06,Silver
C00416,Krystal,Hicks,esanchez@example.org,Hamilton,Ontario,2023-06-17,Silver
C00417,Cynthia,Cobb,iwebster@example.net,Edmonton,Alberta,2021-09-07,Bronze
C00418,Kevin,Decker,elizabeth12@example.org,Hamilton,Ontario,2025-10-29,Bronze
C00419,Eric,Petersen,todd86@example.net,Edmonton,Alberta,2023-02-19,Bronze
C00420,Valerie,Hicks,wwallace@example.com,Mississauga,Ontario,2022-08-01,Bronze
C00421,Randy,Bush,michelle83@example.net,Toronto,Ontario,2022-04-14,Bronze
C00422,Matthew,Herrera,tyler30@example.com,Hamilton,Ontario,2025-07-17,Bronze
C00423,David,Martinez,xnguyen@example.net,Mississauga,Ontario,2022-01-13,Bronze
C00424,Joe,Nelson,williamlewis@example.org,Calgary,Alberta,2024-10-01,Bronze
C00425,Bruce,Joseph,patrickgreen@example.org,Toronto,Ontario,2022-10-19,Bronze
C00426,James,Moore,sandy44@example.net,Hamilton,Ontario,2024-03-17,Bronze
C00427,Andrea,Fritz,ericterry@example.org,Edmonton,Alberta,2023-04-16,Bronze
C00428,Joshua,Bryan,zmartinez@example.net,Calgary,Alberta,2023-06-30,Bronze
C00429,Charles,Scott,lisa62@example.org,Vancouver,British Columbia,2022-02-12,Silver
C00430,Margaret,Garrett,igarcia@example.com,Vancouver,British Columbia,2025-06-30,Bronze
C00431,Sarah,Boyd,ascott@example.org,Ottawa,Ontario,2024-01-04,Silver
C00432,Jennifer,Anderson,virginiascott@example.com,Toronto,Ontario,2023-02-22,Bronze
C00433,Lee,Wilson,marissaevans@example.org,Edmonton,Alberta,2025-09-16,Silver
C00434,Lisa,Haas,floressheila@example.org,Edmonton,Alberta,2026-05-09,Bronze
C00435,Robert,Stevenson,rebecca41@example.com,Calgary,Alberta,2023-12-14,Bronze
C00436,Daniel,Holmes,hdaniels@example.net,Ottawa,Ontario,2024-06-07,Bronze
C00437,Luke,Moss,ronaldmoore@example.net,Toronto,Ontario,2025-11-07,Bronze
C00438,Dennis,Payne,qchang@example.net,Ottawa,Ontario,2025-03-12,Silver
C00439,Jasmine,Caldwell,sandra59@example.org,Hamilton,Ontario,2022-03-06,Gold
C00440,Sarah,Sims,paul49@example.com,Hamilton,Ontario,2026-04-18,Bronze
C00441,Miranda,Moore,kristinmurphy@example.org,Hamilton,Ontario,2022-07-27,Bronze
C00442,Zachary,Ramirez,xpeterson@example.net,Hamilton,Ontario,2025-12-04,Bronze
C00443,Joseph,Roberts,anthonythomas@example.com,Hamilton,Ontario,2025-07-16,Gold
C00444,Shelly,Brown,wongchristina@example.org,Mississauga,Ontario,2023-01-04,Gold
C00445,Denise,Wolfe,ysmith@example.org,Toronto,Ontario,2023-06-22,Silver
C00446,Kathryn,Johnston,mark27@example.com,Brampton,Ontario,2022-03-12,Bronze
C00447,Jamie,Allen,jasonprice@example.org,Hamilton,Ontario,2023-08-16,Silver
C00448,Monica,Allen,richardmartinez@example.org,Calgary,Alberta,2022-01-15,Gold
C00449,Rachel,Sandoval,schultzlisa@example.com,Ottawa,Ontario,2024-03-30,Silver
C00450,Donna,Chavez,riveramark@example.com,Toronto,Ontario,2022-03-14,Silver
C00451,Gina,Cannon,oavila@example.org,Ottawa,Ontario,2025-03-17,Bronze
C00452,Amanda,Gardner,howardmary@example.org,Toronto,Ontario,2025-07-25,Bronze
C00453,Kelly,Walker,oray@example.org,Toronto,Ontario,2023-06-11,Bronze
C00454,Lynn,Foster,dawn25@example.org,Vancouver,British Columbia,2023-02-10,Bronze
C00455,Stacy,Roach,davispaige@example.com,Edmonton,Alberta,2024-12-09,Bronze
C00456,Taylor,Anderson,burnssara@example.net,Edmonton,Alberta,2024-03-23,Bronze
C00457,Colleen,Johnson,crogers@example.org,Mississauga,Ontario,2024-05-01,Silver
C00458,Ryan,Stephens,sarah38@example.org,Calgary,Alberta,2021-11-04,Bronze
C00459,Alexander,Schneider,fosterwilliam@example.com,Toronto,Ontario,2021-09-09,Gold
C00460,Anna,Campos,sergiojackson@example.org,Brampton,Ontario,2022-06-16,Silver
C00461,Shannon,Fritz,tkidd@example.com,Toronto,Ontario,2022-06-10,Bronze
C00462,Miguel,Mason,jacksoncourtney@example.net,Toronto,Ontario,2024-08-13,Gold
C00463,Nicholas,Harrington,aaroncox@example.net,Mississauga,Ontario,2024-09-02,Bronze
C00464,William,Peterson,cesarsanchez@example.com,Toronto,Ontario,2024-11-08,Silver
C00465,Monica,Jackson,william86@example.com,Mississauga,Ontario,2022-04-07,Bronze
C00466,Sherri,Nicholson,sallydelgado@example.com,Ottawa,Ontario,2022-06-11,Silver
C00467,Sarah,Buckley,jeffrey87@example.com,Edmonton,Alberta,2023-09-02,Silver
C00468,Ricky,Ramos,brandon96@example.net,Vancouver,British Columbia,2022-07-19,Bronze
C00469,Laurie,Atkins,caseyjackson@example.com,Ottawa,Ontario,2021-09-05,Bronze
C00470,Ashley,Murray,greeneteresa@example.org,Vancouver,British Columbia,2021-08-21,Silver
C00471,Nathaniel,Hanson,dennismatthew@example.net,Ottawa,Ontario,2024-08-10,Bronze
C00472,Barry,Patel,yorozco@example.net,Vancouver,British Columbia,2025-06-10,Bronze
C00473,Amanda,Lee,gloriaowens@example.org,Hamilton,Ontario,2025-05-22,Bronze
C00474,Bethany,Holmes,stephanie05@example.org,Edmonton,Alberta,2023-08-27,Bronze
C00475,Jerry,Spence,brooke52@example.com,Vancouver,British Columbia,2025-08-24,Bronze
C00476,William,Hill,hjones@example.com,Vancouver,British Columbia,2022-05-28,Bronze
C00477,Virginia,Gibbs,qnixon@example.org,Hamilton,Ontario,2022-08-01,Bronze
C00478,Traci,West,kimberlymurphy@example.net,Calgary,Alberta,2023-12-20,Bronze
C00479,Hannah,Wright,laurasimpson@example.net,Brampton,Ontario,2021-09-07,Gold
C00480,Randy,Coleman,richardmarshall@example.org,Hamilton,Ontario,2024-10-22,Silver
C00481,Mary,Mayer,idean@example.com,Ottawa,Ontario,2022-04-17,Silver
C00482,Kim,King,nterry@example.com,Vancouver,British Columbia,2026-01-12,Silver
C00483,Andrew,Cain,pjohnson@example.net,Brampton,Ontario,2026-03-31,Bronze
C00484,Michele,Robertson,rossdavid@example.org,Toronto,Ontario,2026-04-05,Bronze
C00485,Cynthia,Petersen,deborahjimenez@example.net,Toronto,Ontario,2024-12-23,Silver
C00486,Gabriella,Sparks,amartin@example.org,Vancouver,British Columbia,2022-10-07,Bronze
C00487,Robert,Myers,wgreer@example.org,Brampton,Ontario,2022-04-16,Silver
C00488,Stephanie,Suarez,katie79@example.org,Toronto,Ontario,2023-05-02,Bronze
C00489,Jennifer,Chapman,btaylor@example.net,Brampton,Ontario,2026-03-04,Bronze
C00490,Thomas,Gomez,raustin@example.net,Edmonton,Alberta,2024-12-04,Silver
C00491,Dawn,Roy,gkim@example.net,Hamilton,Ontario,2022-09-05,Gold
C00492,Jack,Ortiz,hpineda@example.org,Ottawa,Ontario,2025-02-25,Gold
C00493,Elizabeth,James,sortega@example.org,Brampton,Ontario,2023-10-29,Silver
C00494,Stephanie,Stephens,wilsonsamantha@example.net,Brampton,Ontario,2025-08-07,Bronze
C00495,Barbara,Wright,amberwelch@example.com,Calgary,Alberta,2023-06-10,Silver
C00496,Christina,Caldwell,timothyfranco@example.org,Toronto,Ontario,2023-05-30,Bronze
C00497,Daniel,Morales,theresa28@example.net,Vancouver,British Columbia,2023-02-26,Bronze
C00498,Stacey,Hunter,obailey@example.net,Edmonton,Alberta,2022-08-16,Bronze
C00499,Patricia,Fowler,robinsonsteven@example.org,Calgary,Alberta,2025-04-27,Gold
C00500,Kimberly,Carroll,valdezandrew@example.org,Mississauga,Ontario,2026-02-18,Bronze
C00501,Joshua,Smith,heather83@example.org,Mississauga,Ontario,2023-02-04,Gold
C00502,Ryan,Serrano,taylorsanchez@example.net,Ottawa,Ontario,2023-02-27,Bronze
C00503,Michael,Perez,lopezsharon@example.net,Calgary,Alberta,2021-07-27,Bronze
C00504,George,Mccoy,amanda10@example.org,Edmonton,Alberta,2021-09-01,Silver
C00505,James,Mitchell,rebecca36@example.com,Vancouver,British Columbia,2022-09-01,Gold
C00506,Anna,Duncan,lisajones@example.com,Mississauga,Ontario,2023-07-30,Bronze
C00507,Edward,Foley,colechristopher@example.org,Vancouver,British Columbia,2023-05-29,Bronze
C00508,Megan,Hays,williseric@example.org,Edmonton,Alberta,2024-10-16,Silver
C00509,Heather,Tapia,umurphy@example.net,Calgary,Alberta,2023-09-27,Bronze
C00510,Nicholas,Wagner,yweaver@example.com,Brampton,Ontario,2025-09-10,Bronze
C00511,Trevor,Diaz,kevinwest@example.com,Calgary,Alberta,2024-03-17,Silver
C00512,Debra,Franco,nthomas@example.org,Brampton,Ontario,2021-09-01,Bronze
C00513,Crystal,James,susan87@example.net,Ottawa,Ontario,2022-02-15,Bronze
C00514,Jessica,Burns,gwilliams@example.com,Ottawa,Ontario,2024-08-08,Gold
C00515,Laura,Lindsey,rachaelmoore@example.net,Calgary,Alberta,2024-05-20,Bronze
C00516,Mark,Greene,brianroman@example.com,Mississauga,Ontario,2026-06-12,Bronze
C00517,Cindy,Medina,eugenecoleman@example.org,Brampton,Ontario,2024-06-22,Bronze
C00518,Karen,Fox,pricejamie@example.net,Mississauga,Ontario,2023-01-04,Bronze
C00519,Paul,Ball,hhenderson@example.org,Mississauga,Ontario,2025-07-27,Bronze
C00520,Kristin,Flowers,erinmyers@example.org,Edmonton,Alberta,2022-08-26,Bronze
C00521,Bradley,Arroyo,kwhite@example.net,Vancouver,British Columbia,2026-05-02,Silver
C00522,Wanda,Johnson,egray@example.com,Ottawa,Ontario,2022-10-26,Bronze
C00523,Brittany,Anderson,emilywalker@example.org,Edmonton,Alberta,2021-10-30,Bronze
C00524,Nathan,Mccall,shawnmiller@example.com,Calgary,Alberta,2026-05-29,Bronze
C00525,Jay,Bradley,michaelosborne@example.org,Hamilton,Ontario,2026-06-04,Bronze
C00526,Victor,Carroll,ybeck@example.net,Vancouver,British Columbia,2022-09-09,Silver
C00527,Keith,Howard,wilsonjennifer@example.org,Toronto,Ontario,2024-05-13,Bronze
C00528,Megan,Morales,whayes@example.com,Calgary,Alberta,2024-12-23,Silver
C00529,Melody,Weaver,cheryl64@example.com,Edmonton,Alberta,2025-07-13,Bronze
C00530,Christina,Cordova,whitelaura@example.org,Calgary,Alberta,2025-08-31,Bronze
C00531,Heather,West,grivera@example.net,Ottawa,Ontario,2023-12-09,Silver
C00532,Samuel,Hayden,fmartinez@example.org,Brampton,Ontario,2022-08-21,Gold
C00533,Amy,Singh,kaitlynmiller@example.com,Hamilton,Ontario,2026-06-18,Bronze
C00534,Stephanie,Flores,qdelgado@example.net,Mississauga,Ontario,2022-06-06,Bronze
C00535,Jennifer,Obrien,eflores@example.org,Brampton,Ontario,2021-10-06,Silver
C00536,Christine,Roberson,yhernandez@example.net,Edmonton,Alberta,2022-07-20,Bronze
C00537,Douglas,Hall,anamoore@example.net,Ottawa,Ontario,2023-06-17,Bronze
C00538,Austin,Hodge,kcraig@example.net,Calgary,Alberta,2022-03-31,Gold
C00539,Melinda,Clark,vegajulia@example.org,Vancouver,British Columbia,2021-08-08,Silver
C00540,Todd,Mata,blankenshipandrew@example.com,Brampton,Ontario,2022-01-09,Silver
C00541,Joseph,Frederick,travisdonovan@example.com,Ottawa,Ontario,2024-12-09,Bronze
C00542,Alyssa,Banks,ibauer@example.org,Vancouver,British Columbia,2025-08-18,Bronze
C00543,Sierra,Moore,jeremiahbriggs@example.com,Brampton,Ontario,2022-09-25,Silver
C00544,Mark,Coleman,williamslisa@example.net,Toronto,Ontario,2022-02-19,Bronze
C00545,Olivia,Lee,jasminepollard@example.net,Edmonton,Alberta,2024-03-18,Silver
C00546,Mark,Bridges,michelle31@example.net,Toronto,Ontario,2022-03-17,Bronze
C00547,Cynthia,Bradley,qdavis@example.com,Ottawa,Ontario,2024-03-14,Silver
C00548,Steven,Frank,jeffreyshields@example.net,Toronto,Ontario,2024-07-08,Gold
C00549,Jennifer,Park,melanieshields@example.com,Vancouver,British Columbia,2024-06-23,Bronze
C00550,Nicole,Williams,sarahtorres@example.net,Calgary,Alberta,2021-11-23,Bronze
C00551,Robert,Dudley,dennis25@example.org,Toronto,Ontario,2022-12-17,Bronze
C00552,Miranda,Padilla,jamesdelgado@example.net,Calgary,Alberta,2026-05-29,Bronze
C00553,Lisa,Duffy,thompsondiana@example.net,Vancouver,British Columbia,2025-09-03,Bronze
C00554,Bobby,Ramirez,cjimenez@example.net,Mississauga,Ontario,2024-09-28,Silver
C00555,Marcus,Mcgrath,markflores@example.org,Ottawa,Ontario,2023-04-17,Bronze
C00556,Ashley,Terry,jamieali@example.net,Toronto,Ontario,2024-05-03,Silver
C00557,Philip,Cross,cmurray@example.com,Calgary,Alberta,2022-10-10,Silver
C00558,Christy,Walker,pacesusan@example.com,Calgary,Alberta,2025-06-29,Bronze
C00559,Megan,Ochoa,marthawilliams@example.org,Vancouver,British Columbia,2025-10-29,Bronze
C00560,Jacqueline,Wagner,pamelamurillo@example.com,Brampton,Ontario,2025-02-07,Silver
C00561,Donna,Hill,onealelizabeth@example.org,Mississauga,Ontario,2026-05-05,Silver
C00562,Brianna,Nelson,michael90@example.org,Brampton,Ontario,2025-09-28,Bronze
C00563,Kelly,Ryan,edouglas@example.net,Edmonton,Alberta,2026-05-15,Bronze
C00564,Paula,Robinson,brianna68@example.net,Brampton,Ontario,2022-06-30,Bronze
